[2021-01-04 13:17:31.993] [main] [info] imageid:19066-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1011(swah), postcode_num:1, postcode:00297-10272, postcode from:std_tag, load time:45, cutparcel time:4, detection time:316, ocr time:294, send time:34, total time:693, 
[2021-01-04 13:17:36.226] [main] [info] imageid:12068-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:40, cutparcel time:18, detection time:655, ocr time:5, send time:0, total time:718, 
[2021-01-04 13:17:36.230] [main] [info] imageid:12068-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999964000, postcode from:std_tag, load time:38, cutparcel time:26, detection time:702, ocr time:790, send time:0, total time:1556, 
[2021-01-04 13:17:36.231] [main] [info] imageid:12068-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10541-10250, postcode from:std_tag, load time:103, cutparcel time:14, detection time:1124, ocr time:450, send time:0, total time:1691, 
[2021-01-04 13:17:36.238] [main] [info] imageid:12068-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:4993991012, postcode from:std_tag, load time:103, cutparcel time:25, detection time:1141, ocr time:656, send time:0, total time:1925, 
[2021-01-04 13:17:36.260] [main] [info] imageid:12068-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:2, postcode:10020-10300;, postcode from:std_tag, load time:41, cutparcel time:13, detection time:610, ocr time:659, send time:644, total time:1967, 
[2021-01-04 13:17:39.216] [main] [info] imageid:18985-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10152-10250, postcode from:std_tag, load time:44, cutparcel time:18, detection time:654, ocr time:660, send time:0, total time:1376, 
[2021-01-04 13:17:39.223] [main] [info] imageid:18985-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:47, cutparcel time:21, detection time:683, ocr time:691, send time:0, total time:1442, 
[2021-01-04 13:17:39.224] [main] [info] imageid:18985-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:27120-12150, postcode from:std_tag, load time:111, cutparcel time:8, detection time:1095, ocr time:497, send time:0, total time:1711, 
[2021-01-04 13:17:39.226] [main] [info] imageid:18985-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:271291213, postcode from:std_tag, load time:111, cutparcel time:21, detection time:1115, ocr time:672, send time:0, total time:1919, 
[2021-01-04 13:17:39.238] [main] [info] imageid:18985-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:2, postcode:10312-12120;10152-10250, postcode from:std_tag, load time:46, cutparcel time:12, detection time:603, ocr time:454, send time:826, total time:1941, 
[2021-01-04 13:17:40.887] [main] [info] imageid:30524-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:0, postcode:, postcode from:None, load time:44, cutparcel time:11, detection time:306, ocr time:202, send time:25, total time:588, 
[2021-01-04 13:17:44.881] [main] [info] imageid:10764-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:48, cutparcel time:6, detection time:585, ocr time:19, send time:0, total time:658, 
[2021-01-04 13:17:44.885] [main] [info] imageid:10764-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0000(swah), postcode_num:0, postcode:, postcode from:None, load time:51, cutparcel time:49, detection time:665, ocr time:0, send time:0, total time:765, 
[2021-01-04 13:17:44.887] [main] [info] imageid:10764-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10311-12120, postcode from:std_tag, load time:161, cutparcel time:12, detection time:966, ocr time:293, send time:0, total time:1432, 
[2021-01-04 13:17:44.888] [main] [info] imageid:10764-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10312-12120, postcode from:std_tag, load time:153, cutparcel time:10, detection time:1003, ocr time:407, send time:0, total time:1573, 
[2021-01-04 13:17:44.912] [main] [info] imageid:10764-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:1, postcode:;10311-12120, postcode from:std_tag, load time:51, cutparcel time:37, detection time:626, ocr time:18, send time:879, total time:1611, 
[2021-01-04 13:17:48.432] [main] [info] imageid:1587-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:00281-12120, postcode from:std_tag, load time:53, cutparcel time:7, detection time:646, ocr time:775, send time:0, total time:1481, 
[2021-01-04 13:17:48.436] [main] [info] imageid:1587-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:53, cutparcel time:14, detection time:696, ocr time:1096, send time:0, total time:1859, 
[2021-01-04 13:17:48.440] [main] [info] imageid:1587-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:10680-10160, postcode from:std_tag, load time:140, cutparcel time:31, detection time:1052, ocr time:893, send time:0, total time:2116, 
[2021-01-04 13:17:48.445] [main] [info] imageid:1587-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:182, cutparcel time:26, detection time:1041, ocr time:7, send time:0, total time:1256, 
[2021-01-04 13:17:48.457] [main] [info] imageid:1587-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:2, postcode:10541-10250;00281-12120, postcode from:std_tag, load time:46, cutparcel time:8, detection time:633, ocr time:647, send time:810, total time:2144, 
[2021-01-04 13:17:49.961] [main] [info] imageid:27629-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999954000, postcode from:std_tag, load time:29, cutparcel time:11, detection time:314, ocr time:259, send time:39, total time:652, 
[2021-01-04 13:17:52.883] [main] [info] imageid:1118-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:27120-12150, postcode from:std_tag, load time:45, cutparcel time:7, detection time:308, ocr time:197, send time:14, total time:571, 
[2021-01-04 13:17:56.025] [main] [info] imageid:30111-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1011(swah), postcode_num:1, postcode:90297-10270, postcode from:std_tag, load time:34, cutparcel time:11, detection time:317, ocr time:317, send time:35, total time:714, 
[2021-01-04 13:17:59.960] [main] [info] imageid:27602-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:1, postcode:10020-10300, postcode from:std_tag, load time:48, cutparcel time:24, detection time:671, ocr time:518, send time:0, total time:1261, 
[2021-01-04 13:17:59.964] [main] [info] imageid:27602-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0002(swah), postcode_num:0, postcode:, postcode from:None, load time:47, cutparcel time:31, detection time:713, ocr time:0, send time:0, total time:791, 
[2021-01-04 13:17:59.966] [main] [info] imageid:27602-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:128, cutparcel time:14, detection time:1116, ocr time:239, send time:0, total time:1497, 
[2021-01-04 13:17:59.972] [main] [info] imageid:27602-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10907-00000, postcode from:std_tag, load time:128, cutparcel time:23, detection time:1135, ocr time:354, send time:0, total time:1640, 
[2021-01-04 13:17:59.978] [main] [info] imageid:27602-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:;10020-10300, postcode from:std_tag, load time:44, cutparcel time:21, detection time:639, ocr time:177, send time:785, total time:1666, 
[2021-01-04 13:18:02.024] [main] [info] imageid:32322-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1020(swah), postcode_num:1, postcode:00182-10700, postcode from:std_tag, load time:46, cutparcel time:10, detection time:321, ocr time:321, send time:12, total time:710, 
[2021-01-04 13:18:06.150] [main] [info] imageid:12042-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999910310, postcode from:std_tag, load time:32, cutparcel time:37, detection time:683, ocr time:606, send time:0, total time:1358, 
[2021-01-04 13:18:06.154] [main] [info] imageid:12042-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1011(swah), postcode_num:1, postcode:00297-10272, postcode from:std_tag, load time:38, cutparcel time:36, detection time:636, ocr time:911, send time:0, total time:1621, 
[2021-01-04 13:18:06.160] [main] [info] imageid:12042-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:103, cutparcel time:12, detection time:1099, ocr time:2, send time:0, total time:1216, 
[2021-01-04 13:18:06.163] [main] [info] imageid:12042-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:9999964000, postcode from:std_tag, load time:103, cutparcel time:21, detection time:1142, ocr time:562, send time:0, total time:1828, 
[2021-01-04 13:18:06.176] [main] [info] imageid:12042-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:2, postcode:2732931012;9999910310, postcode from:std_tag, load time:36, cutparcel time:29, detection time:591, ocr time:461, send time:738, total time:1855, 
[2021-01-04 13:18:09.060] [main] [info] imageid:20187-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:10541-10250, postcode from:std_tag, load time:46, cutparcel time:29, detection time:662, ocr time:749, send time:0, total time:1486, 
[2021-01-04 13:18:09.070] [main] [info] imageid:20187-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:4993991012, postcode from:std_tag, load time:46, cutparcel time:34, detection time:634, ocr time:584, send time:0, total time:1298, 
[2021-01-04 13:18:09.076] [main] [info] imageid:20187-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10152-10250, postcode from:std_tag, load time:131, cutparcel time:17, detection time:1047, ocr time:457, send time:0, total time:1652, 
[2021-01-04 13:18:09.078] [main] [info] imageid:20187-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:132, cutparcel time:28, detection time:1062, ocr time:504, send time:0, total time:1726, 
[2021-01-04 13:18:09.081] [main] [info] imageid:20187-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:0000(swah), postcode_num:1, postcode:;10541-10250, postcode from:std_tag, load time:46, cutparcel time:24, detection time:605, ocr time:0, send time:1087, total time:1762, 
[2021-01-04 13:18:12.164] [main] [info] imageid:22942-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:27120-12150, postcode from:std_tag, load time:46, cutparcel time:36, detection time:706, ocr time:837, send time:0, total time:1625, 
